AgeMonths,RelativeDeviation,StdDevMinutes,PctDaysOutOfRange,Direction,Label
21,1.28227,28.4038,0.917573,1,Normal
2,2.11641,54.0964,0.729514,1,Normal
6,-2.5463,37.6551,0.788181,-1,Normal
0,2.67996,21.2547,0.610848,1,Normal
5,-1.33597,11.5005,0.409291,-1,Normal
12,-0.912801,39.6235,0.094398,-1,Normal
12,2.11986,16.8406,0.535319,1,Normal
8,0.0969296,24.8473,0.50569,1,Normal
5,-0.0128483,56.805,0.333771,-1,Normal
12,2.89815,50.3043,0.626457,1,Normal
7,2.2083,36.0674,0.387438,1,Normal
11,-0.208045,33.0472,0.0926327,-1,Normal
16,-0.680793,52.9326,0.593847,-1,Normal
3,-2.61344,49.1621,0.988854,-1,Warning
13,3.04894,23.9787,0.943923,1,Warning
6,-1.06014,37.4452,0.597201,-1,Normal
9,-1.81641,9.66139,1,-1,Warning
16,-1.75089,38.045,1,-1,Warning
4,0.105326,64.2678,0.391095,1,Normal
18,-0.59005,30.0019,0,-1,Normal
22,0.248326,47.9033,0.2128,1,Normal
13,-2.45911,40.1696,0.798421,-1,Warning
22,0.435736,29.2172,0.366346,1,Normal
16,2.22563,68.8016,0.914127,1,Warning
4,0.127592,35.4721,0.409786,1,Normal
15,0.699798,20.2613,0.125667,1,Normal
17,0.940021,3.21934,0.378925,1,Warning
9,-2.415,54.4484,0.700862,-1,Warning
7,-1.62644,37.7893,0.377177,-1,Normal
13,-0.38253,40.8644,0.00540918,-1,Normal
21,0.426944,10.8655,0.191015,1,Normal
15,0.12905,30.382,0,1,Normal
22,-0.100443,61.4943,0,-1,Normal
13,0.0304235,3.74758,0.0557956,1,Normal
21,1.46001,43.3398,1,1,Normal
15,-1.06042,12.0618,0.65029,-1,Warning
0,1.3768,11.0279,0.602858,1,Normal
18,-2.79428,40.6287,1,-1,Warning
20,1.20301,44.752,0.660522,1,Normal
8,2.64778,11.3364,0.814223,1,Normal
5,0.512491,0,0.666146,1,Normal
22,2.57199,25.6792,0.999361,1,Warning
17,0.0986987,81.1118,0.267877,1,Normal
21,2.51593,24.2217,0.341267,1,Normal
19,-0.987398,11.4183,0.48696,-1,Normal
12,0.162893,25.1856,0.207804,1,Normal
3,1.74322,28.0187,0.973727,1,Warning
5,1.47214,64.0559,0.895631,1,Normal
15,1.35522,36.6154,0.608283,1,Normal
22,0.925763,26.4503,0.764334,1,Normal
4,2.30151,37.3945,0.587879,1,Normal
10,3,64.3532,1,1,Warning
2,0.681596,46.9031,0.0720928,1,Normal
10,1.90519,74.2964,1,1,Warning
11,-0.970534,79.7275,0.399614,-1,Normal
5,-1.54985,34.7715,0.554163,-1,Normal
7,1.15217,6.50379,1,1,Normal
0,-2.92518,29.173,0.497697,-1,Normal
23,0.198761,35.5289,0.180725,1,Normal
8,-0.788402,23.9925,0.207514,-1,Normal
15,-0.221106,30.2409,0.259263,-1,Normal
16,-0.697237,27.0817,0,-1,Normal
4,1.1954,14.6786,0.715176,1,Warning
22,-0.997028,0,0.342161,-1,Normal
2,-0.522138,27.6521,0.221196,-1,Normal
6,-0.797373,28.7384,0.610959,-1,Warning
22,-0.952065,55.0635,0.153126,-1,Normal
8,0.429448,4.50273,0,1,Normal
2,0.882235,25.2077,0.651781,1,Normal
13,-0.88728,29.4299,0.539376,-1,Normal
12,-1.01724,0,1,-1,Warning
22,-0.365424,29.6538,0.565819,-1,Normal
22,2.67159,15.9986,1,1,Warning
5,-0.0111754,62.0471,0.113062,-1,Normal
11,-0.0976246,4.47033,0,-1,Normal
9,-3.09551,53.5452,0.931272,-1,Warning
11,-1.91534,29.9238,0.591664,-1,Normal
1,0.256454,46.0411,0.106018,1,Normal
16,-0.338646,26.9832,0.222423,-1,Normal
7,-0.895575,12.7511,0.426187,-1,Normal
10,2.48288,41.5375,0.637877,1,Normal
17,1.27344,13.4227,0.738272,1,Normal
1,-1.01923,48.0287,0.711664,-1,Warning
0,0.0965953,40.3388,0.362202,1,Normal
15,0.577372,37.7869,0,1,Normal
7,-0.883328,36.2382,0.367768,-1,Normal
3,1.739,59.0801,0.152696,1,Normal
21,-1.56249,56.2473,0.387496,-1,Warning
3,0.540939,31.9615,0.129995,1,Normal
1,-0.0848273,51.3626,0.728086,-1,Normal
9,0.670566,61.6671,0.728827,1,Normal
9,0.90817,11.0107,0.351306,1,Normal
1,1.19827,41.4986,1,1,Normal
3,0.179048,39.1635,0,1,Normal
0,-0.870154,34.1672,0.204929,-1,Normal
6,3,28.0063,0.774966,1,Normal
1,-2.51654,52.2692,0.865499,-1,Warning
20,0.133714,27.2457,0.593783,1,Normal
6,2.69924,47.9,0.651757,1,Normal
11,-0.643224,43.8832,0,-1,Normal
3,1.33872,2.53342,0.958578,1,Normal
18,1.20787,32.8831,0.525348,1,Normal
0,0.862983,37.1113,0.10844,1,Normal
18,0.536496,16.7153,0,1,Normal
19,0.58001,33.5875,0.414275,1,Normal
3,-1.43139,13.6391,0.619094,-1,Warning
0,1.43126,48.223,0.60461,1,Normal
23,0.221359,64.3965,0.279625,1,Normal
23,0.595555,51.6489,0.398656,1,Normal
23,0.491645,11.5705,0.688252,1,Normal
7,2.05351,29.5211,0.231347,1,Normal
23,0.901739,42.6888,0,1,Normal
8,-0.257374,5.05331,0.115056,-1,Normal
8,-1.65036,42.4173,0.540974,-1,Normal
3,-2.21784,53.5386,0.770456,-1,Warning
1,0.0191036,29.4736,0.398883,1,Normal
16,1.76655,43.3172,0.701518,1,Normal
17,-0.840786,35.857,0.185501,-1,Normal
23,0.273479,30.3605,0.310082,1,Normal
0,0.25348,38.1074,0.280013,1,Normal
19,-1.72197,26.5723,0.60406,-1,Warning
2,-0.595949,37.7884,0.501003,-1,Normal
3,-2.71841,48.9084,0.815828,-1,Warning
12,0.399198,61.5554,0.796395,1,Normal
17,2.22633,30.812,0.930042,1,Warning
8,0.830824,30.5474,0.0887615,1,Normal
5,0.0596442,0,0.139244,1,Normal
11,1.06835,53.7328,0.157193,1,Normal
5,-0.0678959,30.526,0.202681,-1,Normal
10,1.50041,29.7877,0.543507,1,Normal
2,1.96862,18.8361,1,1,Warning
5,1.62041,30.4701,1,1,Warning
19,-0.474641,0,0.306969,-1,Normal
8,-0.317791,45.7713,0.549392,-1,Normal
4,0.327204,44.3689,0,1,Normal
20,-0.674266,13.6898,0.101226,-1,Normal
1,0.102217,33.6837,0.646161,1,Normal
5,-2.02293,46.2791,0.851499,-1,Warning
2,0.15522,23.0383,0.488945,1,Normal
8,-0.312784,42.5527,0.098126,-1,Normal
15,-3.05783,37.7552,0.714083,-1,Normal
23,-0.461441,33.3309,0.332767,-1,Normal
20,0.0856722,0,0.509052,1,Normal
10,-1.84247,22.0184,0.610885,-1,Warning
5,-0.998508,43.3666,0.319849,-1,Normal
3,0.702268,59.7081,0.764687,1,Normal
21,3.78518,19.5124,1,1,Warning
12,-3.05675,73.3307,0.800794,-1,Warning
23,-2.07138,29.4865,1,-1,Warning
12,0.961959,21.4646,0.0491517,1,Normal
14,0.939031,23.9063,0.564251,1,Normal
19,1.10475,39.5089,0.911479,1,Normal
4,0.0520919,21.4453,0,1,Normal
12,0.919323,0,0.122114,1,Normal
1,-0.0646519,22.4956,0.614942,-1,Normal
8,-2.80548,42.2665,0.503523,-1,Normal
1,-0.883839,47.6863,0.236123,-1,Normal
22,-1.71483,2.5696,0.729113,-1,Warning
21,0.146478,14.7565,0.204003,1,Normal
23,1.00434,18.2371,1,1,Normal
7,1.50586,34.7728,0.579513,1,Normal
2,2.44104,59.9803,0.802467,1,Normal
13,0.842868,30.5698,0.017045,1,Normal
15,-0.222181,61.519,0,-1,Normal
5,-1.28015,29.3558,1,-1,Warning
17,0.211512,28.3342,0.201347,1,Normal
11,-2.26548,13.607,0.719743,-1,Warning
20,-0.204261,61.105,0.276081,-1,Normal
6,-1.3634,38.4374,0.953379,-1,Warning
8,0.512825,56.3089,0.239203,1,Normal
0,-1.16357,5.49783,1,-1,Warning
5,-0.0699341,46.0785,0.106243,-1,Normal
20,2.42868,28.9426,0.548316,1,Normal
20,2.99913,39.6658,0.92747,1,Warning
19,1.29154,25.3372,0.858855,1,Normal
14,1.36304,18.8712,1,1,Normal
5,1.54132,26.0475,1,1,Warning
13,0.945863,46.6188,0.0628158,1,Normal
2,-0.67499,25.6894,0.512595,-1,Normal
20,-2.50727,42.8162,0.700406,-1,Warning
18,-1.80893,29.5175,0.373664,-1,Normal
10,-3.40383,32.5105,0.553794,-1,Normal
7,-0.390236,11.0585,0.651499,-1,Warning
11,3,61.887,0.452737,1,Normal
2,0.327181,47.325,0.355849,1,Normal
21,-0.0759674,37.145,0.723165,-1,Normal
21,-1.36037,12.3442,0.676599,-1,Warning
4,0.155312,27.9681,0.317015,1,Normal
2,0.634285,39.8341,0.320963,1,Normal
3,1.74215,28.1898,0.609518,1,Normal
19,-0.0734857,38.6898,0.16208,-1,Normal
19,-2.98812,21.9428,0.342475,-1,Warning
19,-1.83037,51.9153,1,-1,Warning
0,1.9092,0,0.583926,1,Normal
4,0.0345528,30.0365,0.18096,1,Normal
18,-0.20518,43.2078,0,-1,Normal
14,0.384882,31.3257,0.181265,1,Normal
12,1.80763,58.9274,1,1,Warning
20,1.90184,14.36,0.788657,1,Normal
7,1.10046,9.7496,0.570358,1,Normal
19,0.355139,42.7065,0,1,Normal
8,0.66167,73.3679,0.144564,1,Normal
15,-3.01215,43.7346,0.424732,-1,Normal
2,-0.729679,29.9995,0,-1,Normal
19,-3.48816,27.2201,0.837381,-1,Warning
6,1.159,0,0.764141,1,Normal
20,0.809106,45.2249,0.103851,1,Normal
20,-1.93149,64.5995,0.0261818,-1,Normal
20,0.482146,44.5036,0.506492,1,Normal
5,0.639311,49.5089,0,1,Normal
5,0.479619,52.0712,0.365048,1,Normal
2,-0.0465745,48.6059,0.555967,-1,Normal
14,-0.350473,27.0164,0.0660765,-1,Normal
18,3.77745,69.0057,0.842735,1,Normal
14,-0.304555,0,0.226708,-1,Normal
19,-0.789618,40.1431,0,-1,Normal
0,3,43.9909,0.776148,1,Normal
11,0.645422,45.3846,0.19713,1,Normal
4,-0.763845,37.8153,0.165065,-1,Normal
6,-0.115523,45.2366,0.200132,-1,Normal
6,-0.423737,16.9817,0.36186,-1,Normal
3,-0.30502,60.5038,0.809607,-1,Warning
4,-2.54884,47.3232,1,-1,Warning
16,0.135914,34.3177,0.80216,1,Normal
5,2.34716,39.6245,1,1,Warning
23,0.466683,14.1852,0.181801,1,Normal
17,-1.12546,9.06294,0.460555,-1,Normal
13,-2.05475,48.1756,0.524574,-1,Normal
17,-3.01041,29.9004,0.360489,-1,Normal
12,3.0255,18.7864,0.647772,1,Normal
19,0.873717,23.6487,0.0246322,1,Normal
13,-0.572166,34.6617,0.0683169,-1,Normal
12,-1.06394,6.38814,0.925944,-1,Warning
9,-0.00861813,33.2601,0.0562418,-1,Normal
19,1.24922,0,1,1,Normal
21,0.433476,44.943,0.585646,1,Normal
21,3.3201,0,0.791795,1,Normal
6,-0.633954,54.4611,0.399231,-1,Normal
9,-1.03599,73.9991,0.375476,-1,Normal
17,-1.3522,65.2139,0.638533,-1,Warning
17,-0.0208321,23.0271,0.233366,-1,Normal
7,0.671544,21.7216,0.360357,1,Normal
2,1.28008,12.7932,0.569968,1,Normal
2,-0.560998,70.8969,0.331112,-1,Normal
17,-0.0507016,39.7618,0.343704,-1,Normal
9,2.34009,34.8929,1,1,Warning
0,0.877252,29.974,0.203419,1,Normal
20,-1.30986,13.1364,0.499921,-1,Normal
14,-0.337685,35.4602,0.265681,-1,Normal
19,0.0978408,41.7692,0.0454333,1,Normal
14,3.25613,22.6645,0.782433,1,Warning
23,1.03891,13.97,0.712532,1,Normal
11,-0.492932,67.2675,0.456144,-1,Normal
1,-0.410491,60.8665,0.506649,-1,Normal
2,-1.31222,38.9171,0.471002,-1,Normal
22,3.11129,47.9489,0.915888,1,Warning
12,-2.48739,52.4396,0.952171,-1,Warning
18,-0.786472,84.14,0.212538,-1,Normal
6,-0.866484,27.455,0.405474,-1,Normal
20,-1.79063,20.8459,0.72985,-1,Warning
15,2.57633,46.5381,0.740329,1,Normal
10,-2.72824,37.2908,0.56577,-1,Normal
19,-0.351166,30.7774,0.206802,-1,Normal
15,-1.60506,21.9495,0.745437,-1,Warning
5,1.64605,29.3243,0.560516,1,Normal
18,1.97176,51.204,0.905077,1,Warning
23,-1.99893,64.189,0.528613,-1,Normal
0,0.211271,35.9925,0.46893,1,Normal
4,-0.629839,75.5387,0.493007,-1,Normal
17,2.74598,53.1009,0.556071,1,Normal
6,-2.4437,14.8202,1,-1,Warning
14,-0.192399,0,0,-1,Normal
20,3.17817,29.6218,0.29762,1,Normal
5,-0.0563804,55.0024,0.0361979,-1,Normal
18,0.0737259,18.8381,0.532035,1,Normal
1,-4.27088,38.3394,0.900019,-1,Warning
4,-0.454073,22.855,0,-1,Normal
6,-2.87147,59.0934,0.831072,-1,Warning
23,-2.86015,20.4459,0.568362,-1,Normal
10,-0.177858,40.7054,0,-1,Normal
1,0.332139,37.0383,0.161108,1,Normal
9,1.31108,20.0771,0.614135,1,Normal
20,-2.59445,4.02869,0.703633,-1,Warning
6,0.107141,54.364,0.83614,1,Normal
17,-0.64758,96.0173,0.667932,-1,Warning
5,-0.107492,28.5544,0.483472,-1,Normal
21,1.26845,27.9242,1,1,Normal
12,-0.409326,46.3782,0,-1,Normal
22,-0.411942,67.0578,0.973253,-1,Warning
23,-0.338945,31.1819,0.525233,-1,Normal
21,0.654013,66.2183,0.230823,1,Normal
10,0.145012,27.6939,0.712684,1,Normal
7,-0.636913,16.2351,0,-1,Normal
3,-0.118613,54.366,0.0422192,-1,Normal
23,1.9621,44.074,1,1,Warning
16,1.21605,50.8342,1,1,Normal
19,-0.559477,24.5905,0.047643,-1,Normal
17,1.09954,21.2886,0.870117,1,Warning
20,-1.6217,2.13472,0.59732,-1,Normal
0,-1.38887,0,0.490388,-1,Normal
0,0.0475573,32.7616,0.171886,1,Normal
9,-0.818152,30.9016,0.240763,-1,Normal
22,-1.31339,34.8106,0.248016,-1,Normal
6,-3.36869,69.8085,0.998146,-1,Warning
10,-0.940906,2.90534,0.124309,-1,Normal
17,-0.1237,78.9062,0.210891,-1,Normal
15,-0.390366,14.8614,0.683952,-1,Warning
7,1.43902,44.2331,1,1,Normal
17,-0.421812,38.8975,0.198854,-1,Normal
0,-0.0711024,15.5435,0.2665,-1,Normal
14,0.501888,46.8969,0,1,Normal
22,-0.914656,47.5187,0.407379,-1,Warning
20,0.765967,51.0801,0,1,Normal
7,-3.31472,47.6639,0.29844,-1,Warning
11,-1.22438,11.0776,0.709528,-1,Warning
1,-2.84802,42.053,0.444697,-1,Normal
7,-1.99522,33.5299,0.777025,-1,Warning
12,0.120999,0.227748,0.503819,1,Normal
15,-2.64665,55.591,0.471469,-1,Normal
7,2.45446,54.3218,1,1,Warning
20,0.347104,0,0.219143,1,Normal
2,0.314954,43.8463,0.125083,1,Normal
4,1.58709,21.4712,0.481784,1,Normal
23,2.81186,32.6937,1,1,Warning
4,-0.113931,0,0.180784,-1,Normal
0,0.296352,21.0271,0.548473,1,Normal
15,2.30695,41.7408,0.932911,1,Warning
6,-2.09414,32.8645,0.746822,-1,Warning
3,1.69677,84.4699,1,1,Warning
15,-0.909584,50.5275,0.0152085,-1,Normal
9,2.44725,47.3184,1,1,Warning
7,-0.206305,52.7811,0,-1,Warning
14,3.45578,62.6844,0.562751,1,Normal
20,-0.709573,40.0327,0.245297,-1,Normal
2,-0.623081,31.8007,0.0395253,-1,Normal
10,-2.40909,47.3835,0.781917,-1,Warning
14,0.154472,19.2862,0.551615,1,Normal
22,2.58395,29.0357,0.934707,1,Warning
4,-3.06405,36.0364,1,-1,Warning
12,0.584146,0,0.476561,1,Normal
22,1.39502,66.1097,0.497367,1,Normal
9,-0.722785,27.2139,0.463314,-1,Normal
3,-2.18535,54.7449,0.951166,-1,Warning
4,2.54204,50.5546,0.874593,1,Warning
9,-0.502132,29.0595,0.298715,-1,Normal
19,1.91762,47.056,1,1,Warning
3,-0.00471143,53.8242,0.386543,-1,Normal
21,-0.150454,28.4592,0.449364,-1,Normal
12,1.59868,17.0605,0.701564,1,Normal
20,3.43363,37.8196,0.86382,1,Normal
13,-1.58357,26.1083,0.415289,-1,Normal
23,-1.05776,48.3558,1,-1,Warning
11,0.881716,67.2704,0.407802,1,Normal
13,2.66987,32.0707,0.36857,1,Normal
23,-0.864721,61.1993,0.324178,-1,Normal
6,-1.95271,37.5866,0.685555,-1,Warning
7,0.633423,32.3534,0.0147091,1,Warning
5,2.98425,31.3397,0.544043,1,Normal
5,2.66189,27.7072,1,1,Warning
8,2.40701,72.5459,0.81222,1,Normal
5,-0.755027,38.7278,0,-1,Normal
5,-1.21995,18.4833,0.694436,-1,Warning
12,0.468374,52.5384,0.291215,1,Normal
9,0.337228,17.7873,0.70179,1,Normal
0,2.73198,36.2179,0.785135,1,Normal
14,0.489271,57.8648,0.130521,1,Normal
15,1.0555,31.2147,0.920233,1,Normal
10,0.552278,56.7119,0.103482,1,Normal
0,1.91351,32.3236,0.827864,1,Normal
6,1.41215,29.3718,1,1,Normal
19,0.9209,24.4138,0.22303,1,Normal
20,0.52935,71.1254,0.264105,1,Normal
20,-2.37114,62.6803,1,-1,Warning
17,3.34614,84.6677,0.811743,1,Normal
2,2.29828,0,0.464815,1,Normal
20,-0.453518,39.3222,0.462061,-1,Normal
12,-0.616178,81.1311,0,-1,Normal
1,-1.70737,57.4522,0.448373,-1,Normal
13,-1.34442,29.3159,0.52404,-1,Normal
9,-0.842167,21.7357,0.355648,-1,Normal
2,0.6438,44.8583,0.501823,1,Normal
4,-2.74909,47.0155,0.76787,-1,Warning
11,-0.0299679,0,0.0816006,-1,Normal
12,-0.0314856,40.6228,0.128507,-1,Normal
21,0.176732,18.4081,0.390771,1,Normal
15,2.8766,47.9405,1,1,Warning
20,0.44033,52.9944,0.294325,1,Normal
20,1.34166,27.0111,1,1,Normal
15,-0.339229,56.7654,0.250319,-1,Normal
3,-0.465048,42.4828,0.0858734,-1,Normal
11,-3.20201,29.872,0.377365,-1,Normal
14,-1.25677,51.7299,0.632493,-1,Warning
20,-2.01677,28.8482,0.75021,-1,Warning
22,-2.68758,14.3166,0.464544,-1,Warning
15,1.81461,5.81291,0.911643,1,Warning
11,-0.479721,64.8559,0.210014,-1,Normal
23,-1.29418,7.27823,0.494335,-1,Normal
7,-0.230838,29.5767,0.138798,-1,Normal
20,0.887304,45.3753,0.4848,1,Normal
22,-3.098,33.596,1,-1,Warning
15,0.488405,25.8564,0.114072,1,Normal
15,-0.00479647,3.62288,0.0379035,-1,Normal
5,0.322767,42.6477,0.291777,1,Normal
15,0.885723,40.5207,0.254088,1,Normal
1,-0.478262,13.3731,0,-1,Normal
15,0.1966,46.3946,0.519256,1,Normal
4,1.71361,34.4578,0.902397,1,Warning
3,0.667953,70.4176,0.426819,1,Normal
2,0.920116,30.5938,0.524687,1,Normal
13,0.216896,9.70174,0.0354401,1,Normal
10,2.57313,56.0165,0.584927,1,Normal
12,1.65237,30.7752,0.4475,1,Normal
0,-0.748616,36.7769,0.654019,-1,Warning
12,0.42121,24.9782,0.0381988,1,Normal
10,0.206473,50.499,0.342583,1,Normal
11,-3.29863,22.765,0.428351,-1,Normal
12,-2.93291,15.3339,0.842606,-1,Normal
21,-0.084488,24.7203,0.0405967,-1,Normal
11,0.592847,67.4494,0,1,Normal
16,0.567793,51.9728,0.300205,1,Normal
14,0.440304,48.4922,0.442732,1,Normal
10,-3.12753,40.1332,0.834706,-1,Warning
16,-0.330498,42.7232,0,-1,Normal
6,0.954583,49.4726,0.677309,1,Normal
2,-0.581208,24.6404,0.4145,-1,Normal
23,1.0654,1.20786,0.494372,1,Normal
16,2.63354,69.3755,0.903663,1,Warning
12,-2.2951,48.2089,1,-1,Warning
19,-2.46482,32.2393,0.837822,-1,Warning
4,0.919068,23.3764,0.497259,1,Normal
3,-0.0281846,20.0416,0.00947942,-1,Normal
2,0.106349,56.4091,0.364496,1,Normal
7,-2.06001,29.5232,0.897505,-1,Warning
23,-0.35341,66.1269,0.356969,-1,Normal
11,0.65204,7.71059,0.253201,1,Normal
16,-1.68946,56.8759,0.768206,-1,Warning
4,0.196886,55.5454,0,1,Normal
4,-0.606523,65.9466,0.16744,-1,Normal
1,0.618435,59.0254,0.707505,1,Normal
1,-2.12962,0,1,-1,Warning
1,0.210524,37.1431,0.259681,1,Normal
19,0.391539,47.7809,0.44482,1,Normal
18,0.985253,13.8317,0.228991,1,Normal
11,-0.411647,16.392,0,-1,Normal
18,-2.44653,52.3312,1,-1,Warning
5,-0.667071,46.37,0.16827,-1,Normal
0,3,7.01817,1,1,Warning
21,-0.201971,0,0.418607,-1,Normal
13,-0.91411,1.30598,0.218248,-1,Normal
11,-0.357546,0,0.0824848,-1,Normal
5,3,28.7577,0.93761,1,Warning
2,0.100564,38.4646,0.281152,1,Normal
9,-4.39134,39.1172,0.78825,-1,Warning
17,-3.25378,15.3634,0.759211,-1,Warning
9,-0.0767114,33.1671,0.266315,-1,Normal
7,0.722039,29.2293,0.361735,1,Normal
2,1.23241,35.1162,0.575356,1,Normal
7,0.367924,36.4216,0.526953,1,Normal
8,3,48.8139,0.497466,1,Normal
5,0.121648,49.485,0,1,Normal
2,-1.11418,69.9235,1,-1,Normal
19,-4.79383,35.8842,0.982365,-1,Warning
12,0.725829,28.9757,0.307112,1,Normal
2,-2.93632,26.165,0.683032,-1,Warning
20,0.546267,44.9679,0.437366,1,Normal
17,-1.48742,8.7753,0.67184,-1,Warning
15,0.150631,38.364,0.0488947,1,Normal
0,-0.890957,51.433,0.446116,-1,Normal
4,-2.30204,52.7724,0.802007,-1,Warning
1,-0.492451,26.1062,0.0293716,-1,Normal
15,0.31105,34.543,0.332472,1,Normal
1,-0.621688,0,0.0319509,-1,Normal
2,-0.0961859,51.6013,0,-1,Normal
2,-4.30617,66.1433,0.53112,-1,Normal
17,2.82849,52.986,0.906961,1,Warning
22,2.61059,42.1108,0.946412,1,Warning
11,0.740062,26.5562,0.29672,1,Normal
4,-3.3271,40.4735,0.84623,-1,Warning
11,-1.29701,22.8058,0.73166,-1,Warning
3,-0.969095,49.6479,0.463555,-1,Normal
5,-2.01811,31.9205,0.940046,-1,Warning
19,0.0473177,33.4581,0.139908,1,Normal
16,-0.933957,30.352,0.492874,-1,Normal
12,1.4085,11.9018,0.455477,1,Normal
1,0.858773,6.43642,0.348622,1,Normal
21,-0.317901,97.34,0.0646916,-1,Normal
19,0.889047,56.8231,0.306152,1,Normal
21,1.60899,56.1904,0.902788,1,Warning
21,-0.9461,41.9333,0.352989,-1,Normal
21,-1.36292,53.2174,1,-1,Normal
23,-3.20353,41.4904,0.776779,-1,Warning
3,-0.359863,64.6399,0,-1,Normal
15,-2.16446,11.7372,0.643757,-1,Warning
23,-2.49285,39.3846,0.642411,-1,Warning
23,0.345235,22.3972,0.406666,1,Normal
17,1.45333,33.2237,0.776185,1,Normal
22,-0.0333158,32.7688,0.160316,-1,Normal
17,0.543476,87.3129,0.364667,1,Normal
3,-1.22812,21.9186,0.702239,-1,Warning
11,-0.418281,77.0034,0.328871,-1,Normal
9,-0.00691272,42.839,0.251646,-1,Normal
13,2.46097,60.9248,0.855706,1,Normal
21,-0.0141585,62.5447,0.631751,-1,Normal
5,0.299904,69.2001,0.416893,1,Normal
5,0.175213,45.4817,0.00292866,1,Normal
1,0.137645,72.4283,0.160627,1,Normal
19,-1.67684,39.5018,0.709996,-1,Warning
22,-0.12941,21.6223,0.356246,-1,Normal
19,0.0126818,19.862,0.674695,1,Normal
1,0.666554,60.401,0.449517,1,Normal
4,-2.7505,12.6773,0.749095,-1,Warning
16,0.21994,50.9706,0.468495,1,Normal
13,0.735834,28.7643,0.207128,1,Normal
18,1.5261,32.6359,0.334278,1,Normal
7,-0.337199,3.43678,0.811087,-1,Warning
2,-0.371025,14.6209,0.216782,-1,Normal
23,-0.569607,38.7219,0.427124,-1,Normal
12,-2.73202,43.1656,0.993169,-1,Normal
8,0.11055,34.5723,0.474323,1,Normal
13,0.16977,43.0915,0,1,Normal
7,0.589413,23.668,0.290397,1,Normal
2,0.766373,34.2518,0.225469,1,Normal
2,0.223319,16.0226,0.328301,1,Normal
10,1.08081,0,0.491871,1,Normal
21,-2.70104,80.9938,0.81407,-1,Warning
1,1.21232,25.3034,0.445187,1,Normal
17,0.0777095,37.3163,0.430605,1,Normal
8,-0.891442,50.8385,0.0501932,-1,Warning
1,-1.18717,45.8543,1,-1,Warning
17,-0.284477,32.5231,0,-1,Normal
23,0.199947,29.8732,0.216865,1,Normal
7,-3.72192,53.9312,0.891939,-1,Warning
10,0.0998982,6.45196,0.484235,1,Normal
18,-0.51701,18.4596,0.15918,-1,Normal
0,-2.90733,7.53822,1,-1,Warning
1,-3.25375,12.9703,0.710614,-1,Warning
17,1.74571,36.7389,0.519308,1,Normal
5,-0.880815,55.7704,0.331134,-1,Normal
8,2.44943,34.3764,1,1,Warning
9,-0.182313,40.6128,0.102366,-1,Warning
20,-3.04636,36.6693,1,-1,Warning
0,-3.13774,40.5939,0.701493,-1,Warning
5,1.46592,22.5426,0.646481,1,Normal
12,-1.66502,44.2778,0.779368,-1,Warning
7,-0.49016,51.5407,0.159856,-1,Normal
9,-2.81295,6.69248,0.904488,-1,Warning
9,-0.655469,40.6922,0.374976,-1,Normal
6,2.76522,39.6679,1,1,Warning
7,2.48275,17.3506,0.580312,1,Normal
1,0.0237304,47.4414,0.0994703,1,Normal
14,-0.536829,14.9225,0.544006,-1,Normal
18,3.51212,12.6545,0.677681,1,Normal
5,-0.251571,30.946,0.271696,-1,Normal
1,-2.64421,12.2813,0.33549,-1,Normal
5,2.60045,45.9592,0.596491,1,Normal
0,1.56876,36.1388,0.655799,1,Normal
9,0.494788,40.2935,0.413181,1,Normal
9,-0.721696,45.8182,0,-1,Warning
7,3,52.0109,0.839589,1,Normal
3,0.0177232,26.1362,0.0451772,1,Normal
12,0.0832027,41.3258,0.183687,1,Normal
3,0.0629285,12.7546,0.432121,1,Normal
7,-0.164578,78.9378,0.655961,-1,Normal
1,0.107844,0.237966,0.202341,1,Normal
8,-0.0747528,17.251,0.105224,-1,Normal
21,-1.89291,22.1291,0.905785,-1,Warning
21,0.599669,49.123,0.270397,1,Normal
3,-0.2676,41.4594,0.349341,-1,Normal
19,-1.26159,21.3478,0.301728,-1,Normal
18,2.51811,23.6763,0.367025,1,Normal
15,0.89828,56.9626,0.231065,1,Normal
12,2.69653,22.906,0.666907,1,Normal
8,2.67041,36.2673,0.66785,1,Normal
21,0.506804,52.6685,0.637905,1,Normal
10,-2.50087,85.3558,0.690889,-1,Warning
17,0.170243,55.2759,0.639726,1,Normal
23,-0.744601,53.6703,0.126853,-1,Normal
23,-1.79876,36.3951,0.966795,-1,Warning
14,-2.01652,51.1581,0.484118,-1,Normal
21,0.549563,52.737,0.285125,1,Normal
5,-1.01141,35.048,0.652741,-1,Normal
4,2.32178,34.4913,0.649726,1,Normal
18,-0.14249,71.1982,0.329694,-1,Normal
22,-0.695865,45.0312,0.500892,-1,Normal
16,-0.173273,30.3089,0,-1,Normal
8,-1.09838,28.603,0.723624,-1,Warning
7,-3.28958,62.7651,0.661676,-1,Warning
5,0.0250604,34.1779,0,1,Normal
12,-0.334111,39.3894,0.0985821,-1,Warning
19,-2.1506,32.9617,0.661417,-1,Warning
8,0.00390936,51.3504,0.336311,1,Normal
1,1.45163,28.852,0.802074,1,Normal
4,-0.296361,54.2021,0.946481,-1,Normal
7,1.9951,49.871,0.631454,1,Normal
20,0.128922,51.1664,0.48304,1,Normal
16,-1.10653,48.8679,0.642262,-1,Normal
